mutant_id,class,method,line,mutator,F2P_transition,P2F_transition,P2P_transition,F2F_transition,exception_type_transition,exception_msg_transition,stacktrace_transition,status,num_tests_run
259,org.apache.commons.lang3.math.NumberUtils,createNumber,466,org.pitest.mutationtest.engine.gregor.mutators.experimental.RelationalOperatorReplacementMutator_ROR_5,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000101100000000000000000000000000000000000000000000000001000000000000,10111111101111010011111111111111111111111111111111111111111111111110111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000101100000000000000000000000000000000000000000000000001000000000000,01000000010000101100000000000000000000000000000000000000000000000001000000000000,01000000010000101100000000000000000000000000000000000000000000000001000000000000,KILLED,173
260,org.apache.commons.lang3.math.NumberUtils,createNumber,468,org.pitest.mutationtest.engine.gregor.mutators.experimental.RelationalOperatorReplacementMutator_ROR_5,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
261,org.apache.commons.lang3.math.NumberUtils,createNumber,471,org.pitest.mutationtest.engine.gregor.mutators.experimental.RelationalOperatorReplacementMutator_ROR_5,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
262,org.apache.commons.lang3.math.NumberUtils,createNumber,451,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
263,org.apache.commons.lang3.math.NumberUtils,createNumber,454,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
264,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
265,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
266,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,10111111101111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
267,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,10111111100000010011111111111111111111111111111111111111111111111110111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,KILLED,173
268,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
269,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000000000000000000000000000000000000000000000000000000000000000000000,10111111101111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000000000000000000000000000000000000000000000000000000000000000000000,00000000010000000000000000000000000000000000000000000000000000000000000000000000,00000000010000000000000000000000000000000000000000000000000000000000000000000000,KILLED,173
270,org.apache.commons.lang3.math.NumberUtils,createNumber,461,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
271,org.apache.commons.lang3.math.NumberUtils,createNumber,461,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
272,org.apache.commons.lang3.math.NumberUtils,createNumber,462,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
273,org.apache.commons.lang3.math.NumberUtils,createNumber,462,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
274,org.apache.commons.lang3.math.NumberUtils,createNumber,466,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
275,org.apache.commons.lang3.math.NumberUtils,createNumber,467,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
276,org.apache.commons.lang3.math.NumberUtils,createNumber,467,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
277,org.apache.commons.lang3.math.NumberUtils,createNumber,468,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
278,org.apache.commons.lang3.math.NumberUtils,createNumber,471,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
279,org.apache.commons.lang3.math.NumberUtils,createNumber,474,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_1,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
280,org.apache.commons.lang3.math.NumberUtils,createNumber,451,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
281,org.apache.commons.lang3.math.NumberUtils,createNumber,454,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
282,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
283,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
284,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,10111111100000010011111111111111111111111111111111111111111111111110111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000011111101100000000000000000000000000000000000000000000000001000000000000,01000000011111101100000000000000000000000000000000000000000000000001000000000000,01000000011111101100000000000000000000000000000000000000000000000001000000000000,KILLED,173
285,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,10111111101111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
286,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
287,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,TIMED_OUT,0
288,org.apache.commons.lang3.math.NumberUtils,createNumber,461,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
289,org.apache.commons.lang3.math.NumberUtils,createNumber,461,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
290,org.apache.commons.lang3.math.NumberUtils,createNumber,462,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
291,org.apache.commons.lang3.math.NumberUtils,createNumber,462,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
292,org.apache.commons.lang3.math.NumberUtils,createNumber,466,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,01000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
293,org.apache.commons.lang3.math.NumberUtils,createNumber,467,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
294,org.apache.commons.lang3.math.NumberUtils,createNumber,467,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
295,org.apache.commons.lang3.math.NumberUtils,createNumber,468,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,10111111111111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,00000000000000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
296,org.apache.commons.lang3.math.NumberUtils,createNumber,471,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
297,org.apache.commons.lang3.math.NumberUtils,createNumber,474,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_2,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
298,org.apache.commons.lang3.math.NumberUtils,createNumber,451,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
299,org.apache.commons.lang3.math.NumberUtils,createNumber,454,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
300,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
301,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
302,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,10111111101111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
303,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,10111111100000010011111111111111111111111111111111111111111111111110111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,00000000011111101100000000000000000000000000000000000000000000000001000000000000,KILLED,173
304,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
305,org.apache.commons.lang3.math.NumberUtils,createNumber,460,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,10111111101111011111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,01000000010000100000000000000000000000000000000000000000000000000000000000000000,KILLED,173
306,org.apache.commons.lang3.math.NumberUtils,createNumber,461,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
307,org.apache.commons.lang3.math.NumberUtils,createNumber,461,org.pitest.mutationtest.engine.gregor.mutators.experimental.UnaryOperatorInsertionMutator_UOI_3,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,10111111111111111111111111111111111111111111111111111111111111111111111111111111,01000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000,SURVIVED,173
